fnlwgt,max
353263,50
25051,16
225859,30
441620,43
68985,55
239397,40
77723,40
522881,35
30664,30
155905,60
139992,40
305446,40
313255,24
127772,50
187649,40
223194,40
48268,55
96678,60
400630,36
104024,40
103020,40
197583,40
178326,40
221672,50
34975,45
340682,40
53367,35
150683,40
178811,40
33725,50
154083,25
118861,50
134699,25
73203,40
213620,40
246519,45
112683,32
137554,40
173938,60
359131,48
54772,45
146540,50
138816,20
175987,40
270551,20
170277,35
84610,60
240236,30
209205,60
331831,40
346478,45
200825,30
137917,40
182655,60
173411,40
212300,38
113912,20
332702,15
347867,40
339002,40
231688,20
156763,40
185359,40
110884,40
266400,48
221912,40
78012,40
242893,35
236426,50
212737,40
223861,40
90042,40
112158,99
119156,50
120172,40
276096,40
241346,43
209184,40
428271,35
361875,50
59306,40
192866,20
137126,45
298635,50
450695,35
96337,40
60485,30
184456,80
169925,15
149217,40
154246,55
127709,30
47358,40
275338,40
211547,52
117480,44
191782,40
99246,25
159021,40
148888,60
660870,60
193166,42
169885,40
262446,20
289653,50
181576,55
113120,40
271807,40
32446,40
94429,40
226181,40
308691,48
147954,38
136331,60
248010,45
133201,50
234320,45
246739,55
176514,40
237317,45
233107,33
50646,70
34307,65
406463,40
306178,40
127384,55
261023,50
165479,5
167497,50
199177,40
230858,60
275653,40
164593,40
182615,40
76491,20
556652,40
205288,35
43323,40
239018,60
192200,40
195216,12
285200,40
304469,25
377701,32
19520,50
306850,40
81116,40
95949,50
152889,45
329130,40
43206,55
177304,44
244473,40
212245,40
282069,42
137065,40
219371,40
314798,50
122033,38
507086,32
238355,40
216552,40
175491,50
283004,63
204209,60
202652,40
139127,50
292673,35
37332,20
33842,40
119075,50
291566,60
152878,40
33331,70
278763,40
183081,45
259300,16
293091,60
167474,50
272428,42
171328,40
349691,40
262601,14
217921,40
204838,38
283092,40
318518,40
110013,43
605502,40
296999,70
194590,25
84298,50
50459,42
40444,50
84179,45
279129,55
311949,45
308087,18
354037,50
263908,40
232874,40
186950,40
134088,40
173935,8
40293,40
185063,45
125437,32
562558,40
188038,40
175800,55
173307,40
173279,40
113234,40
320513,50
201292,40
215251,50
210534,40
190543,40
349795,40
270968,50
345712,40
383306,40
361497,72
291386,40
105043,40
184120,50
69727,40
227791,50
222221,45
179135,40
128477,40
47577,50
206775,50
140363,36
182042,19
287244,55
272063,35
393768,40
204900,40
105686,40
34029,20
117310,46
75855,40
319768,45
189530,40
176924,38
48925,40
212640,85
110871,40
197492,40
50282,45
124808,50
233320,25
273818,55
128230,50
29904,40
181528,43
217006,40
31964,50
48280,40
255364,60
116892,40
207201,55
315998,50
284211,35
107276,45
279288,30
220644,40
324629,40
124265,50
136767,30
232782,40
149981,5
200574,60
135162,50
356689,60
203674,36
361870,30
290321,50
187629,25
186824,70
330466,40
38606,45
170562,60
334783,40
33105,70
136107,40
65868,43
148475,40
261192,40
154033,52
120251,14
181054,40
402975,40
189013,35
253296,40
141308,40
144169,50
66173,50
279524,40
30457,40
257124,35
144396,38
231181,21
54317,60
208470,40
233421,45
211115,40
146091,40
103684,40
202920,40
43716,43
61040,36
31606,40
81528,60
75673,40
39182,40
111971,30
227065,43
126743,53
34540,44
65408,50
467579,40
109762,40
158592,50
302604,40
214627,60
128700,40
198211,40
332243,45
197069,40
356567,60
206470,40
191948,30
239043,40
236069,10
165614,55
279196,40
183778,45
247807,40
421223,40
50197,40
340718,40
329355,13
257500,40
224198,48
160275,40
238092,40
39380,35
27207,50
303455,60
196621,37
31993,10
283217,40
89419,40
222810,40
106175,75
196514,40
202226,44
208122,45
192982,85
112383,45
236770,50
182740,40
190387,50
224520,90
449257,40
144002,60
141876,45
232985,20
34098,56
289468,40
43646,40
175509,50
322873,50
233711,50
106039,50
264498,40
128493,25
46514,25
387430,37
274579,60
327825,40
112754,65
176570,60
203313,18
183061,48
182863,50
225860,40
96854,40
113750,40
164647,38
329792,75
122381,50
137250,35
75167,55
214702,60
115258,12
224426,38
140863,60
66935,40
469697,40
203061,25
130714,50
103654,20
209131,40
151369,60
176011,40
211022,40
337195,50
372967,70
358668,45
60193,40
378114,25
136651,40
203897,40
190786,40
419658,8
288731,20
253860,20
167009,48
210278,30
51164,40
321990,60
103588,25
63363,30
171807,56
144761,20
78172,40
183171,32
483261,40
301911,35
225504,50
109463,33
102178,50
99844,45
195868,40
151991,20
174040,40
365640,45
375134,60
102423,30
286002,30
34788,40
125417,52
35865,35
345259,99
233369,40
96445,24
150217,38
276709,40
31603,40
92486,40
165065,40
180647,40
485117,40
47276,38
225890,30
207677,70
53147,50
143554,38
103257,40
200492,40
53611,6
280362,40
358554,40
423561,40
355954,60
126945,40
267034,40
208726,45
103605,40
199352,80
266255,40
199172,40
132601,55
69132,60
192702,50
399022,35
340599,40
191731,40
331395,84
150057,65
280923,40
374108,40
164938,40
370160,40
177265,45
177499,35
185567,40
78765,90
188563,50
92298,15
134854,40
187981,40
89040,47
169397,40
53606,8
170785,55
195096,40
258730,40
163346,32
226956,30
105540,40
35917,50
347292,40
337286,40
66815,50
27142,40
266926,40
102191,99
124915,40
282753,40
269080,40
243929,48
272618,55
95450,50
105974,41
269652,38
213716,30
164582,60
45316,20
338283,40
161087,45
185437,55
317253,25
198183,50
156587,38
390867,40
556902,40
169639,40
262664,40
111169,40
284343,50
115513,48
218302,60
57674,48
148489,40
274809,50
310907,35
110142,40
293691,40
174201,65
346122,45
81281,40
27802,40
56179,55
286405,50
199058,60
176047,40
198581,50
134960,35
191965,32
538443,40
107248,45
136687,40
150657,40
160634,60
95149,99
188401,40
34458,40
180418,40
182401,40
398019,15
182227,55
145409,60
124963,80
229431,11
277583,15
178202,40
322674,48
168794,48
184756,40
173212,45
152493,70
171215,48
347623,40
289148,40
231052,35
36340,24
377754,40
128478,70
195978,40
195000,45
130057,60
145636,60
103643,60
136866,45
183686,20
220783,40
54826,20
113062,40
195922,40
231491,40
176724,40
37345,36
270339,35
204497,75
184335,30
187715,50
159479,55
152234,40
104521,40
224185,40
276559,70
226989,40
591711,48
152641,40
217647,40
335973,40
33608,30
180032,40
48495,45
273929,60
186221,35
102821,40
387844,40
104025,18
82572,60
207367,40
177951,48
99399,25
208826,99
364563,40
286020,45
302438,40
281768,30
358837,40
82628,12
146586,60
328239,40
35378,45
310889,55
126501,40
83033,25
188436,48
323627,12
274800,60
99138,38
311512,15
254809,32
29174,40
99096,38
121768,35
314240,40
225385,40
304643,20
67433,60
204277,48
194200,70
161463,40
226129,50
278514,42
354784,20
177595,40
176189,40
329759,40
77313,40
168569,50
205396,4
81548,40
194773,50
292590,25
222020,70
141657,40
473748,30
95917,25
92593,25
186813,40
154863,40
226388,40
100933,40
78786,10
133239,40
98215,40
77884,40
101119,70
173208,25
99549,40
202956,40
247752,40
186624,40
146906,50
311914,40
31848,90
132686,55
377850,65
102610,80
410439,55
500002,45
82743,55
169002,55
85902,40
115418,45
231263,50
143731,72
46814,38
49156,40
88419,40
196894,40
141745,40
188941,40
195956,35
189225,40
200190,80
112731,40
195118,35
200497,45
77661,40
243484,28
198867,40
191288,15
198824,40
352834,55
82815,3
177858,55
197656,45
199426,40
266134,12
240698,60
168212,65
380614,45
180771,35
282602,40
162651,40
95393,20
206298,40
118972,50
151087,40
337721,8
158301,60
400635,20
240612,60
226288,40
82531,40
354351,40
328060,40
177226,8
162915,50
226422,40
163021,40
166662,50
249087,40
298995,35
92886,40
123901,40
137733,50
334585,40
230248,40
273362,40
183258,40
32776,40
262749,40
401762,55
188064,35
28053,25
443742,60
142573,45
114079,44
200639,40
73190,20
256362,50
401531,35
73986,20
356824,40
373553,42
353352,40
148606,35
167716,99
476391,40
254547,40
117471,40
185452,50
222641,40
102953,55
557644,40
282660,40
118365,10
151053,40
27409,50
106169,50
69525,20
264600,45
139514,75
333676,50
173960,42
223999,40
137900,35
189610,52
374983,40
158284,70
107096,50
195329,35
201844,40
176863,40
227471,24
116365,20
109390,70
25139,40
387776,40
191460,40
193372,40
243743,40
340234,40
144521,40
232475,50
305619,40
403391,60
122745,40
284616,40
152046,40
28791,50
211231,48
197850,24
43599,20
174717,50
157813,58
359327,50
324546,39
152461,50
224393,55
87518,60
62507,40
315971,45
283037,50
284741,30
116878,60
329301,55
95435,65
159768,40
407043,40
119890,30
401886,20
156084,40
133584,40
94662,44
31389,12
188576,40
341846,50
37237,80
263831,40
433906,40
174394,20
106938,38
50990,30
87209,60
230429,35
198822,35
216697,32
162840,20
78859,40
52537,38
195253,45
134671,40
96452,55
30381,45
210906,40
152569,36
169204,40
199674,40
415037,65
278480,40
159574,45
246439,50
203828,65
170988,55
164156,55
358461,40
212206,48
272671,50
160623,40
564135,40
303973,15
72619,50
68539,40
122206,50
212563,25
167106,40
336215,25
113823,40
262439,35
71305,40
43909,40
161815,35
362795,80
116991,40
176469,38
188343,40
32922,60
181810,40
206074,45
267138,40
124751,24
30237,40
89083,40
135520,40
190401,40
256866,48
210940,45
290593,40
31161,40
254781,40
24264,38
232855,40
159929,40
368949,40
352882,70
642830,32
132393,40
172050,16
102058,50
186565,50
31732,50
163787,40
208528,30
252813,45
33394,35
254293,45
123778,48
106843,30
60981,35
405362,38
225193,63
119545,50
462832,40
68899,40
93535,40
251804,30
152744,40
571017,15
205939,40
130749,40
115498,55
197054,50
267086,52
233856,45
192732,20
167358,15
95918,40
32537,40
182123,44
32916,55
210313,50
218542,40
340091,75
230574,25
116528,30
266070,80
224886,42
174702,35
301031,40
424494,30
204668,25
197023,40
199011,40
189564,42
423460,36
219510,32
693066,15
149049,45
82285,40
153127,10
211531,50
127573,38
150560,40
41838,40
140583,70
194612,25
156403,40
81145,75
207791,20
93476,70
113094,40
429897,45
574271,35
337693,40
378723,55
170125,40
243476,40
407495,70
108082,40
53271,40
73025,30
205527,20
44861,40
26803,84
284166,60
135308,40
194636,65
281860,40
30599,50
156580,40
320818,80
249385,10
381583,45
174073,40
37646,65
60186,40
99872,40
350379,40
163480,40
165599,48
342946,38
40641,60
183213,60
171986,15
97030,35
273324,16
185885,15
435835,55
175759,50
270147,40
110723,25
195023,40
239612,20
216469,50
36960,40
283510,45
99307,48
64148,41
80564,60
117381,80
426467,40
36397,55
476334,48
124090,40
187188,60
263612,40
34722,55
189551,40
232719,50
103596,99
462255,40
75363,40
152109,60
197565,35
56340,40
175133,40
353213,60
152968,40
80167,40
241185,48
73493,40
327902,55
109277,48
178623,60
133403,55
317083,45
214838,60
174181,20
195136,40
292370,50
278220,40
116489,60
558490,40
163595,40
140985,30
362623,40
208378,40
267404,40
74334,40
184306,60
60890,49
158813,60
155761,8
112900,40
180150,45
177119,80
414991,70
287420,60
387068,40
207676,40
443508,50
208266,40
198965,40
159931,45
101890,40
257726,40
117148,40
161538,35
109067,40
140845,40
152529,40
350387,60
191856,45
83850,40
106627,50
316663,50
170846,40
209301,40
161311,30
264939,45
141797,40
183000,55
189911,40
172152,25
339473,60
345911,40
293114,40
293291,50
172991,40
174413,40
428499,50
124259,40
145638,40
277034,60
209782,40
159522,40
379062,12
117201,30
176986,24
127184,20
319280,80
191822,50
226135,40
200445,40
200117,50
280410,40
219906,25
194682,50
378104,40
142646,23
140035,40
247685,40
185079,50
116103,50
197372,60
254134,40
180342,45
46857,40
28225,58
30246,20
222182,45
171968,70
150566,44
566537,40
224629,30
289984,30
97831,4
239876,40
284952,43
157569,40
32528,50
283731,40
231180,60
177905,70
75256,40
185413,40
276221,40
340787,40
304030,40
411652,40
284871,40
36186,40
216825,25
151771,40
279636,50
105804,40
283237,40
106151,40
194167,40
196403,10
150084,60
187279,44
538319,40
205733,60
205604,30
170915,40
113147,40
306785,40
176998,40
369825,50
325171,35
122889,50
323811,55
195891,55
108713,40
256274,40
236021,50
183205,45
210031,40
287878,26
104272,40
296749,45
128645,40
177907,65
36270,65
695411,44
47541,40
53738,60
200047,35
59146,48
185039,30
297485,40
197080,60
83727,48
211968,45
275445,50
158752,50
32763,15
430554,50
243921,40
269318,50
122246,40
205970,35
333530,40
156874,27
228395,20
220832,58
264210,20
116662,40
79387,50
104613,50
236940,40
83046,40
194004,70
88278,50
208657,40
457237,40
435604,40
58744,60
356838,55
202721,40
122075,50
348420,40
105491,40
203322,38
106679,50
196912,40
93997,45
315977,40
212759,20
231962,40
84587,40
252930,42
410114,40
59932,40
75993,40
96299,45
25864,40
97883,40
98678,15
422933,37
309284,40
301369,40
348960,50
314052,38
314645,43
174788,20
180446,40
204984,50
212304,48
354201,40
402306,32
180931,30
249078,40
126566,40
234327,40
120590,45
200153,60
306215,40
52052,50
503675,60
132320,45
186611,40
191318,40
73670,52
369027,45
163101,45
405765,40
144594,40
173924,40
229051,52
191479,40
186648,40
154120,65
525878,40
224424,40
307643,40
414525,60
187327,40
75648,55
187479,55
140282,8
172046,50
106548,50
125905,40
76144,50
184682,40
114230,40
279802,40
279041,40
205852,45
163015,20
157617,40
549349,40
259089,40
374764,40
197905,50
207058,37
23646,40
106723,40
308027,40
215232,10
195201,50
509060,40
113323,40
191276,40
180220,60
154194,40
152933,45
199947,40
65950,40
189916,40
229376,40
162834,45
449101,30
66095,40
99925,32
113700,50
107833,40
270842,50
131591,45
498079,40
63996,40
286836,8
321856,60
341102,40
230899,40
104849,40
185520,40
265661,40
139660,37
287908,50
188352,50
81154,48
305597,45
70377,40
223637,35
326334,35
109089,70
207473,40
234220,40
188199,40
42346,35
277541,5
376540,30
226327,40
211494,40
39756,15
203408,50
325596,40
86643,50
219262,60
216214,40
231160,25
201259,65
139455,40
175837,40
138162,40
34701,40
199903,40
173652,40
233639,50
106889,30
234481,40
33397,40
143342,40
209236,36
254247,38
153066,60
297991,50
115178,40
195784,40
404616,99
200109,40
153312,40
217161,14
128348,50
224358,40
313835,40
118721,40
85708,40
634226,17
175925,60
181772,40
127895,40
360884,50
39089,50
244408,40
119033,40
408427,60
195844,50
230329,50
142383,36
238187,37
373432,55
118267,60
93125,24
366898,40
199314,40
119052,40
305379,50
196725,24
34965,12
335015,40
164309,38
359972,40
40269,40
227832,40
174767,45
249214,40
158734,30
263502,40
152420,50
396722,40
181382,43
267891,38
134331,40
343079,20
300687,40
289442,40
162678,40
179498,40
34747,35
60847,60
121523,60
305304,40
70617,10
91949,40
277760,40
194095,40
232713,30
169020,40
196269,40
35373,30
184857,40
286732,40
175325,40
308874,40
324469,40
499197,40
203139,40
183486,56
198103,40
323020,30
360593,30
196630,40
343021,65
108301,20
180572,50
205262,40
115605,50
161563,48
221059,38
78817,20
282062,40
172510,20
187560,40
212562,20
352139,29
125768,28
118486,32
445940,40
247006,52
36876,55
153927,40
201179,40
252413,32
113501,45
143459,38
247455,42
88126,40
129707,60
32627,60
296066,50
361888,60
131615,40
106742,75
28359,10
88725,40
186932,75
353244,50
241962,50
190889,40
90222,40
108569,43
143368,60
266860,65
316470,60
272913,30
145377,60
329059,50
41890,40
323639,25
222572,43
168370,40
160932,44
34248,50
32059,40
196328,45
71788,18
24763,45
342989,40
133692,40
167159,70
118567,40
311696,30
98980,40
196396,40
152004,20
321896,40
188618,25
341762,65
178272,40
82540,70
454941,40
41521,35
247552,56
77373,65
34146,68
203717,40
353358,16
483596,32
165743,45
169180,45
190403,60
240869,35
175777,40
162494,45
190765,44
141409,50
147629,60
293900,55
182314,50
232918,20
267174,40
149368,40
382802,99
100829,50
82797,50
112284,40
337666,40
172618,45
196178,40
123374,40
274916,40
148952,24
251305,40
164607,50
20098,40
177669,60
267198,16
405177,40
433491,40
177120,40
71592,40
191451,60
190541,47
273558,30
155930,60
269654,48
54953,40
175689,14
119411,60
117651,40
31965,40
217961,45
195661,54
319854,40
216522,42
201344,38
148948,45
54576,40
29865,50
23438,40
335716,40
142751,40
303388,65
192065,40
178489,45
220019,40
200603,30
86805,39
104746,60
115585,50
113198,28
135001,40
28648,40
85077,20
57640,35
199046,40
196107,30
41432,46
160674,40
218188,32
137304,40
348152,40
73411,40
102476,64
133055,30
279878,40
246862,40
434114,40
176014,50
89564,50
201986,16
145231,40
131608,40
145762,40
637222,40
33865,48
244554,40
427952,40
445168,56
313022,40
177387,40
186266,8
223327,40
374367,44
376416,40
263015,40
148645,40
125000,60
123424,40
376979,40
175720,40
114770,32
169658,21
569930,45
184424,38
206699,45
191957,40
311524,38
99141,10
188003,50
106761,45
105216,25
151504,50
210498,80
309955,50
176831,40
160916,45
113390,60
89326,40
134475,40
282063,40
205987,40
168403,40
105908,70
77209,60
205418,20
50648,35
318921,35
318351,40
199346,50
31438,43
208802,36
251421,50
44364,36
229946,40
181081,20
187635,40
333701,40
151402,70
234519,35
184513,80
244602,15
230478,40
107991,45
176101,80
180899,45
71209,45
243436,45
214284,20
382368,40
201743,26
213750,45
101338,40
41609,10
47791,32
162347,40
133917,60
98436,40
349041,40
223231,40
113301,12
187717,40
241306,45
110517,40
181337,20
213719,36
190257,53
261334,40
160962,35
172256,44
71792,40
48120,40
204405,20
101073,24
207418,50
49243,40
391926,40
118693,40
219611,50
150548,30
62932,40
202011,40
273454,40
142616,30
39150,40
192983,40
120760,40
70982,16
306889,40
284303,40
166083,40
389147,30
211032,40
311194,17
95639,40
161607,45
177522,20
84979,40
66638,50
127085,10
39610,80
44392,40
251585,55
148874,44
178472,45
197182,40
217743,40
239346,18
220696,40
178517,40
163921,56
110668,35
129345,40
170130,40
139012,40
45381,8
151790,30
292504,40
280307,20
26915,45
190508,35
50512,50
139003,12
472807,52
216657,60
77392,60
100109,45
235079,10
123270,40
362600,40
178556,56
111625,60
93415,40
89146,40
89625,40
217274,50
175262,40
160995,20
170800,60
116562,40
354558,60
299616,40
100800,70
81413,65
337469,20
494784,35
133696,88
204641,50
155094,45
255635,40
309122,40
137940,50
157881,60
342824,40
190107,40
35411,40
274830,15
30499,32
321403,40
131230,40
222900,50
184699,40
188330,78
69333,80
174386,40
36069,46
347519,55
277328,32
97562,38
207281,16
193374,40
140558,40
46870,40
244312,30
20179,40
152073,40
200973,40
424079,55
84808,40
168223,40
212210,20
98929,52
227298,45
261561,40
188391,50
478457,12
45334,70
258026,16
20953,40
29866,2
96099,40
334522,40
170529,45
257855,50
31807,40
101061,70
185821,40
153841,40
99373,40
159908,40
177018,50
419732,38
454915,40
208668,25
548303,40
537222,50
469056,25
60355,40
254221,60
203076,40
262744,40
110028,40
96552,17
321787,40
99385,40
236242,30
180283,40
119964,15
63745,40
31481,24
234743,50
30289,40
379959,40
247119,40
210525,40
111319,45
214242,50
211785,20
177651,45
150471,40
146310,50
174132,40
252046,30
21856,40
114324,40
48093,92
240763,40
165309,43
279661,35
93705,40
178107,20
192344,40
154940,45
323006,25
54334,40
122276,45
96190,40
75995,45
358701,10
204322,50
199545,15
175537,38
152568,40
147655,40
422718,40
144811,50
26973,40
190368,70
57534,40
56841,70
286282,20
196029,48
42293,30
145935,40
200316,40
221418,40
48055,40
143129,40
195327,40
192504,40
141584,55
200040,40
102412,40
236944,40
71676,1
204163,55
115306,40
94041,44
167790,40
324021,40
165622,55
155818,44
81794,40
89397,40
156953,40
225883,27
213092,40
205580,6
233428,40
223277,50
127728,60
165814,40
121468,35
236391,50
52221,40
120029,40
241153,50
192262,45
303860,20
86958,40
917220,40
114508,40
216453,45
150516,24
113530,45
492263,35
200922,40
331482,50
225526,32
193882,55
139296,40
269246,40
167658,6
46868,40
239723,45
151105,25
127779,40
114859,17
219110,46
74631,50
101812,41
257216,40
169717,45
179378,40
109053,40
110199,40
184779,40
121313,50
188650,40
186314,54
301747,30
137578,53
257562,40
391121,40
140752,50
172032,51
342084,60
187969,80
94610,30
37092,25
65716,40
286989,60
224209,30
164210,40
177895,40
392160,25
217750,35
369909,20
226916,40
139212,40
184400,30
31983,20
191779,40
161141,48
244665,45
95165,40
365916,58
337898,55
129102,50
289886,45
144116,40
95725,45
182896,40
104772,48
55890,40
174575,45
384508,50
394503,40
181943,35
209067,40
228406,40
145964,40
346909,44
33673,35
131258,50
368797,60
183151,60
149528,12
202051,50
52267,72
151989,40
29036,35
101290,40
67958,30
120617,40
166419,40
273612,45
290661,60
273435,40
207032,42
391329,30
340917,60
348148,40
424591,40
119253,65
214989,24
197060,50
164693,50
178100,40
66917,40
128884,48
173175,50
70761,40
127894,60
343059,40
181284,45
117959,40
139734,40
103440,24
218178,40
121874,55
59107,40
407138,50
35424,25
424884,30
664670,40
350661,50
104542,40
143482,65
298332,45
55527,45
143932,40
37821,55
27184,38
181666,40
254613,40
169871,45
165412,40
54472,50
169589,40
189777,40
99462,20
304602,98
135312,40
156033,35
289364,45
39986,40
85767,48
229843,20
221915,65
97741,45
350440,40
213149,40
182691,60
205570,40
44121,40
135500,40
230856,50
87643,40
234960,48
371556,40
136546,40
326379,40
197867,50
151835,60
273734,20
86373,50
198619,40
169652,55
219814,35
209040,40
110151,45
185832,48
164898,52
496743,40
97823,40
97614,40
196529,45
111883,40
137421,60
62669,55
82635,40
450580,20
59496,50
153414,40
151463,7
142411,50
159724,55
400004,60
476599,40
147612,8
301591,35
86613,20
27049,25
357437,40
202752,40
260801,20
231562,33
165346,40
326083,40
57206,20
137506,40
169101,40
239375,40
346847,40
216824,40
179646,40
204908,40
310969,40
327533,40
81232,50
82041,40
233626,25
341638,40
247676,45
138744,40
182823,30
142621,40
272182,40
438996,40
206815,40
197240,40
152752,20
22155,60
291965,40
289982,40
270587,20
241367,40
184176,28
187724,25
120902,37
108892,12
129188,5
32778,40
264710,40
178615,40
216999,55
156950,35
181855,65
226385,40
184942,50
860348,25
239947,40
322691,55
171841,60
344480,65
146391,50
126868,40
71379,35
167062,40
327518,45
195573,50
177163,50
190591,40
512771,45
307423,50
180190,46
442045,40
325923,35
133169,40
368727,40
35102,34
26929,40
196385,45
198986,40
441542,40
132565,40
170183,20
186346,50
120429,50
90406,40
221215,40
341439,60
180532,40
171111,37
155222,28
180039,20
319697,40
431515,40
210731,20
148298,50
157236,40
212506,40
179659,40
340591,40
159650,60
196745,16
156736,12
267966,50
192515,40
151484,8
153372,50
211177,20
86067,40
254973,40
176972,45
123515,40
165082,38
310773,40
214635,50
167087,40
175526,40
387779,15
219886,40
179580,40
197184,70
209507,40
75913,30
108100,25
44464,60
198197,55
79586,60
245529,40
461929,40
182178,40
137253,40
220460,40
194861,40
61431,40
159028,60
89735,40
452924,40
175653,40
134153,40
195668,35
252419,50
124956,90
188069,60
314819,40
199005,40
63685,50
294313,55
305850,40
110702,60
242859,40
36467,45
156550,60
501144,40
306908,50
441700,40
182656,40
370156,38
337599,40
67841,40
182303,50
46691,40
170797,40
189834,20
78247,50
164658,60
89806,35
186144,40
112819,40
515025,40
33429,40
167280,40
150389,40
46907,8
148900,50
186416,40
147328,60
183611,55
51461,60
105059,20
91836,45
209103,48
108328,50
408623,50
49795,45
186325,38
112176,30
35001,40
231793,38
111252,42
347814,56
105896,40
176356,20
172281,50
298301,40
174685,40
109667,40
139324,36
76313,60
87490,42
195519,25
316797,45
175406,30
431861,40
78567,30
118023,45
313749,25
232586,50
146311,40
114185,50
432555,40
137301,40
350979,40
224238,40
31359,80
132870,45
202692,40
61743,35
189656,60
194746,40
261799,45
425804,45
348144,53
285102,40
133833,40
100776,50
194097,40
133495,40
128538,25
207342,40
416577,45
303032,40
225657,24
77764,40
226196,40
80324,62
339863,48
241463,65
109633,16
157443,40
505119,40
279485,38
349169,40
169037,40
340939,40
413760,40
191271,40
101481,40
114835,60
82560,43
173192,40
72844,46
181896,40
121865,40
212114,15
367329,40
96609,40
73541,40
219718,40
124242,40
910398,40
154100,45
65160,40
209101,55
208946,40
82601,40
125926,8
128730,65
195418,40
123335,20
346693,40
202903,45
215245,37
192506,35
189763,30
124020,40
183789,40
90688,45
156294,25
280093,50
349502,45
125010,45
143516,8
218957,45
148940,40
250802,35
31533,40
190532,55
142760,40
200453,40
121602,40
48702,65
389765,60
216965,40
39014,40
464536,40
57635,42
111545,70
239038,16
225106,18
68358,20
385092,36
118876,14
94366,6
115634,40
301514,40
344743,50
275291,12
352614,40
118088,40
127610,50
179743,20
87560,50
503923,40
298871,40
234151,40
163320,40
148724,40
317660,40
312785,35
214604,42
241469,30
242713,40
23892,40
194981,36
58880,10
79019,16
177087,50
487085,40
261276,40
79448,10
157391,40
123983,63
326033,80
152030,25
279452,40
166368,40
294431,40
604506,72
271767,48
127796,35
88019,55
169129,40
57145,25
355259,40
36327,50
151365,40
65308,50
84257,50
79272,6
260960,50
314897,40
345489,55
161290,40
28221,40
289991,55
275223,40
148751,35
233923,24
158040,45
79864,20
376058,45
193047,50
155574,50
167531,50
417605,40
171467,48
249249,50
227994,39
82297,50
80945,40
126125,20
208725,42
188571,60
351278,50
175413,45
140414,40
354591,38
132749,80
255466,60
175642,40
216070,50
261293,60
180884,40
181311,40
93589,40
190903,20
197353,40
33884,40
173851,40
127805,40
205649,20
344855,20
392167,48
201599,40
480717,38
186191,55
97508,50
240817,40
219122,40
115496,60
238912,60
171852,40
282142,40
187749,40
272343,40
229287,25
30653,98
227689,64
452808,40
288679,40
265698,45
250263,30
214541,40
260782,45
348430,43
117167,53
95577,12
198478,24
152176,39
286970,40
209460,47
168098,50
215839,60
106334,40
122048,40
54683,40
264012,45
114150,40
346978,40
175331,40
401134,40
254291,60
347166,60
183066,40
636017,40
28929,24
222405,40
138190,40
281907,3
204817,35
105586,40
229341,50
165930,50
202239,55
358242,45
39223,40
357612,60
109856,50
23871,32
152375,45
462966,8
130652,25
59583,25
395736,40
110417,75
199439,45
149220,75
170012,34
82578,38
251411,40
33658,50
168723,40
33678,50
223046,60
216932,40
259583,40
123283,15
136081,60
392487,40
196174,28
303212,40
179673,60
206125,60
181902,10
174704,50
28497,70
179955,25
138537,40
29928,36
214594,40
147850,30
331527,40
127363,12
212838,65
209569,50
119913,40
363130,40
135289,60
184625,40
278617,40
131588,45
169329,40
300290,40
240081,40
103456,45
20057,40
272166,30
193379,45
302945,10
183358,40
65225,40
203637,40
31269,40
214935,40
477505,40
185459,50
111387,40
248313,40
141944,42
151408,50
192596,30
414721,23
440138,45
166497,40
348022,24
79870,40
202184,15
104112,30
270460,40
386940,40
122177,80
185366,50
161683,42
247445,45
449354,45
227945,65
117502,40
222899,40
262402,40
141301,40
77927,40
130413,15
195366,40
305657,40
214738,40
51262,40
77009,50
239390,18
40067,40
113870,60
90363,40
557853,47
288273,70
175202,24
76196,50
98726,40
107265,50
351952,20
394612,40
157466,45
148194,12
173998,60
279667,45
211349,40
86505,20
83451,30
326862,40
604537,40
86318,10
205803,40
105431,40
63184,40
221452,40
31195,20
54131,30
25505,35
321824,38
93056,40
323139,35
114937,55
167918,50
216283,45
56072,20
146603,40
237928,39
311764,35
133014,40
175370,40
184924,15
214415,40
176050,40
181974,99
154117,38
57951,30
306183,44
207537,50
216690,40
355890,55
323706,40
62438,40
111321,16
123653,12
363630,52
236977,40
257043,42
233194,40
67661,40
105794,50
174826,40
127455,48
245369,35
183916,34
100405,40
378384,60
148590,40
137354,40
190885,40
198196,40
165799,60
187440,40
129882,40
267101,60
134026,40
201263,55
112974,3
132300,40
132716,50
123178,50
37894,35
126021,20
137646,15
34574,43
255934,80
356772,40
189528,60
140571,40
192838,45
200450,52
435638,40
53206,50
89172,80
87263,55
226585,35
380687,8
178319,56
104001,40
159046,40
34364,40
36006,45
59951,40
66309,35
141453,40
199095,40
163665,40
182898,40
33886,60
57970,40
264166,45
345504,35
694812,40
126142,30
202565,52
138293,15
221626,40
134886,50
56975,84
157947,40
86872,55
436107,50
178140,45
175669,40
413297,70
311974,40
240231,40
148300,35
293073,50
279156,40
283005,40
45156,60
171550,40
101859,50
298786,40
124852,40
186172,45
208862,50
236990,40
166459,60
305781,45
290504,40
209609,60
47929,40
209770,40
71475,40
372838,40
89667,35
109814,45
142061,40
341294,40
65353,55
176262,36
32732,50
190057,40
376028,20
186959,50
190895,60
386585,60
279029,40
