fnlwgt,max
24264,0
232855,0
159929,0
368949,0
352882,0
642830,0
132393,0
172050,0
102058,0
186565,0
31732,0
163787,0
208528,0
252813,0
33394,0
254293,2174
123778,0
106843,0
60981,2176
405362,0
225193,0
119545,7688
462832,0
68899,0
93535,0
251804,0
152744,0
571017,0
205939,2202
130749,0
115498,99999
197054,0
267086,0
233856,0
192732,0
167358,1111
95918,0
32537,0
182123,0
32916,0
210313,0
218542,0
340091,0
230574,0
116528,0
266070,0
224886,2407
174702,0
301031,0
424494,0
204668,0
197023,0
199011,0
189564,0
423460,0
219510,0
693066,0
149049,14344
82285,0
153127,0
211531,0
127573,0
150560,14084
41838,2407
140583,0
194612,0
156403,0
81145,0
207791,0
93476,0
113094,0
429897,0
574271,0
337693,0
378723,0
170125,0
243476,0
407495,0
108082,0
53271,0
73025,0
205527,0
44861,0
26803,0
284166,0
135308,0
194636,99999
281860,0
30599,0
156580,0
320818,0
249385,0
381583,0
174073,0
37646,0
60186,0
99872,3103
350379,0
163480,0
165599,0
342946,0
40641,5013
183213,25124
171986,0
97030,0
273324,0
185885,0
435835,0
175759,7298
270147,0
110723,0
195023,0
239612,0
216469,0
36960,0
283510,0
99307,5013
64148,0
80564,0
117381,8614
426467,3674
36397,0
476334,0
124090,0
187188,0
263612,0
34722,0
189551,0
232719,0
103596,0
462255,0
75363,0
152109,0
197565,0
56340,0
175133,0
353213,0
152968,3325
80167,0
241185,0
73493,0
327902,0
109277,0
178623,14084
133403,0
317083,0
214838,0
174181,0
195136,0
292370,0
278220,0
116489,0
558490,0
163595,0
140985,99999
362623,0
208378,0
267404,0
74334,0
184306,0
60890,0
158813,0
155761,0
112900,0
180150,0
177119,2174
414991,0
287420,0
387068,0
207676,0
443508,0
208266,0
198965,0
159931,0
101890,0
257726,0
117148,0
161538,0
109067,0
140845,0
152529,0
350387,0
191856,7298
83850,0
106627,0
316663,0
170846,0
209301,0
161311,0
264939,0
141797,0
183000,0
189911,0
172152,0
339473,0
345911,0
293114,1409
293291,0
172991,0
174413,0
428499,0
124259,0
145638,0
277034,0
209782,0
159522,2964
379062,0
117201,0
176986,0
127184,0
319280,0
191822,0
226135,0
200445,0
200117,0
280410,0
219906,0
194682,0
378104,0
142646,0
140035,0
247685,3325
185079,0
116103,4934
197372,0
254134,0
180342,0
46857,0
28225,0
30246,0
222182,0
171968,0
150566,0
566537,0
224629,0
289984,0
97831,0
239876,0
284952,0
157569,0
32528,0
283731,0
231180,0
177905,7688
75256,0
185413,0
276221,0
340787,0
304030,0
411652,0
284871,0
36186,0
216825,0
151771,0
279636,0
105804,0
283237,0
106151,0
194167,2174
196403,0
150084,0
187279,0
538319,0
205733,0
205604,0
170915,4865
113147,0
306785,0
176998,0
369825,4101
325171,0
122889,0
323811,0
195891,0
108713,0
256274,0
236021,15024
183205,0
210031,0
287878,0
104272,0
296749,0
128645,0
177907,2176
36270,0
695411,0
47541,0
53738,0
200047,0
59146,0
185039,9386
297485,0
197080,9386
83727,0
211968,0
275445,0
158752,0
32763,0
430554,0
243921,0
269318,7298
122246,8614
205970,0
333530,0
156874,0
228395,0
220832,0
264210,0
116662,0
79387,0
104613,0
236940,0
83046,0
194004,0
88278,0
208657,0
457237,0
435604,0
58744,0
356838,2829
202721,0
122075,0
348420,0
105491,99999
203322,0
106679,27828
196912,0
93997,15024
315977,0
212759,6767
231962,0
84587,0
252930,0
410114,0
59932,0
75993,7688
96299,0
25864,0
97883,25236
98678,0
422933,0
309284,0
301369,0
348960,0
314052,0
314645,0
174788,0
180446,0
204984,0
212304,0
354201,0
402306,0
180931,0
249078,0
126566,0
234327,0
120590,0
200153,0
306215,0
52052,25124
503675,0
132320,0
186611,0
191318,0
73670,4386
369027,0
163101,0
405765,0
144594,2829
173924,0
229051,0
191479,0
186648,0
154120,7298
525878,0
224424,0
307643,0
414525,0
187327,0
75648,0
187479,0
140282,0
172046,0
106548,0
125905,0
76144,0
184682,0
114230,0
279802,0
279041,0
205852,0
163015,0
157617,0
549349,0
259089,0
374764,0
197905,0
207058,0
23646,0
106723,0
308027,0
215232,0
195201,0
509060,0
113323,20051
191276,0
180220,0
154194,0
152933,0
199947,0
65950,0
189916,0
229376,0
162834,0
449101,0
66095,0
99925,0
113700,0
107833,0
270842,0
131591,0
498079,0
63996,0
286836,0
321856,0
341102,0
230899,0
104849,0
185520,8614
265661,0
139660,0
287908,0
188352,0
81154,0
305597,0
70377,0
223637,0
326334,0
109089,0
207473,0
234220,0
188199,0
42346,0
277541,0
376540,0
226327,0
211494,0
39756,0
203408,7688
325596,0
86643,0
219262,0
216214,0
231160,0
201259,0
139455,0
175837,0
138162,0
34701,0
199903,0
173652,0
233639,0
106889,0
234481,0
33397,0
143342,0
209236,0
254247,0
153066,0
297991,0
115178,0
195784,0
404616,0
200109,4508
153312,0
217161,0
128348,9386
224358,0
313835,0
118721,0
85708,0
634226,0
175925,0
181772,0
127895,0
360884,7298
39089,3103
244408,0
119033,0
408427,0
195844,0
230329,0
142383,0
238187,0
373432,7298
118267,0
93125,1424
366898,0
199314,0
119052,0
305379,0
196725,0
34965,0
335015,0
164309,0
359972,0
40269,0
227832,0
174767,0
249214,0
158734,0
263502,0
152420,0
396722,0
181382,3103
267891,0
134331,0
343079,0
300687,0
289442,0
162678,0
179498,0
34747,0
60847,0
121523,0
305304,0
70617,0
91949,0
277760,0
194095,0
232713,594
169020,0
196269,0
35373,0
184857,0
286732,0
175325,0
308874,0
324469,0
499197,0
203139,0
183486,0
198103,0
323020,0
360593,0
196630,0
343021,0
108301,0
180572,0
205262,0
115605,0
161563,0
221059,7688
78817,0
282062,0
172510,1848
187560,15024
212562,0
352139,0
125768,0
118486,4934
445940,0
247006,0
36876,0
153927,0
201179,0
252413,0
113501,0
143459,0
247455,5178
88126,0
129707,99999
32627,0
296066,0
361888,10520
131615,0
106742,0
28359,0
88725,0
186932,5178
353244,27828
241962,0
190889,0
90222,0
108569,0
143368,0
266860,15024
316470,0
272913,0
145377,0
329059,0
41890,0
323639,0
222572,0
168370,0
160932,0
34248,0
32059,0
196328,0
71788,0
24763,15024
342989,0
133692,0
167159,4650
118567,0
311696,0
98980,7298
196396,0
152004,0
321896,0
188618,0
341762,7688
178272,0
82540,0
454941,0
41521,0
247552,0
77373,0
34146,0
203717,0
353358,0
483596,2885
165743,0
169180,0
190403,0
240869,0
175777,0
162494,0
190765,0
141409,7688
147629,15024
293900,0
182314,0
232918,0
267174,0
149368,1151
382802,0
100829,0
82797,0
112284,0
337666,0
172618,7688
196178,0
123374,0
274916,0
148952,0
251305,0
164607,0
20098,0
177669,0
267198,0
405177,0
433491,0
177120,0
71592,0
191451,0
190541,0
273558,0
155930,7688
269654,0
54953,0
175689,0
119411,0
117651,0
31965,0
217961,0
195661,0
319854,4650
216522,0
201344,0
148948,0
54576,0
29865,0
23438,0
335716,0
142751,0
303388,0
192065,0
178489,0
220019,0
200603,0
86805,7298
104746,5013
115585,0
113198,0
135001,0
28648,0
85077,0
57640,0
199046,0
196107,0
41432,0
160674,0
218188,0
137304,0
348152,0
73411,0
102476,27828
133055,0
279878,0
246862,3325
434114,0
176014,0
89564,0
201986,0
145231,0
131608,0
145762,0
637222,0
33865,0
244554,0
427952,0
445168,0
313022,4386
177387,0
186266,0
223327,0
374367,0
376416,0
263015,0
148645,0
125000,0
123424,0
376979,0
175720,0
114770,0
169658,0
569930,0
184424,0
206699,0
191957,0
311524,0
99141,0
188003,0
106761,0
105216,0
151504,7688
210498,5178
309955,0
176831,0
160916,0
113390,0
89326,0
134475,0
282063,0
205987,0
168403,0
105908,0
77209,0
205418,0
50648,0
318921,0
318351,0
199346,0
31438,0
208802,25236
251421,0
44364,0
229946,0
181081,0
187635,0
333701,0
151402,0
234519,0
184513,0
244602,0
230478,0
107991,0
176101,2174
180899,0
71209,0
243436,0
214284,0
382368,0
201743,0
213750,0
101338,0
41609,0
47791,0
162347,0
133917,0
98436,0
349041,0
223231,0
113301,0
187717,0
241306,0
110517,4064
181337,0
213719,0
190257,0
261334,0
160962,0
172256,0
71792,0
48120,1506
204405,0
101073,0
207418,0
49243,0
391926,0
118693,0
219611,2174
150548,0
62932,0
202011,0
273454,0
142616,0
39150,0
192983,0
120760,0
70982,0
306889,0
284303,7688
166083,0
389147,0
211032,41310
311194,0
95639,0
161607,0
177522,0
84979,20051
66638,0
127085,0
39610,0
44392,0
251585,0
148874,0
178472,0
197182,0
217743,0
239346,0
220696,0
178517,0
163921,0
110668,0
129345,0
170130,0
139012,2463
45381,0
151790,0
292504,0
280307,0
26915,0
190508,0
50512,2202
139003,0
472807,0
216657,0
77392,0
100109,0
235079,0
123270,0
362600,0
178556,0
111625,8614
93415,0
89146,0
89625,0
217274,0
175262,0
160995,1086
170800,0
116562,0
354558,0
299616,0
100800,7298
81413,0
337469,594
494784,0
133696,8614
204641,0
155094,0
255635,0
309122,0
137940,15024
157881,0
342824,1151
190107,0
35411,0
274830,0
30499,0
321403,0
131230,0
222900,0
184699,0
188330,0
69333,4386
174386,0
36069,3908
347519,0
277328,0
97562,0
207281,0
193374,0
140558,0
46870,0
244312,0
20179,0
152073,0
200973,0
424079,15024
84808,0
168223,0
212210,0
98929,0
227298,0
261561,0
188391,7298
478457,0
45334,0
258026,0
20953,0
29866,0
96099,0
334522,0
170529,0
257855,0
31807,0
101061,0
185821,0
153841,0
99373,0
159908,0
177018,0
419732,0
454915,0
208668,0
548303,0
537222,0
469056,0
60355,0
254221,0
203076,0
262744,0
110028,0
96552,0
321787,0
99385,0
236242,0
180283,0
119964,0
63745,0
31481,0
234743,0
30289,0
379959,0
247119,0
210525,0
111319,0
214242,0
211785,0
177651,0
150471,0
146310,0
174132,0
252046,0
21856,0
114324,0
48093,0
240763,0
165309,0
279661,0
93705,0
178107,0
192344,0
154940,0
323006,0
54334,0
122276,0
96190,0
75995,0
358701,0
204322,5013
199545,0
175537,0
152568,0
147655,0
422718,0
144811,0
26973,0
190368,0
57534,0
56841,0
286282,0
196029,0
42293,0
145935,0
200316,0
221418,0
48055,0
143129,0
195327,0
192504,0
141584,0
200040,0
102412,0
236944,0
71676,0
204163,0
115306,0
94041,0
167790,0
324021,0
165622,0
155818,0
81794,0
89397,0
156953,0
225883,0
213092,0
205580,0
233428,0
223277,0
127728,15024
165814,0
121468,0
236391,7688
52221,0
120029,0
241153,0
192262,0
303860,2050
86958,0
917220,0
114508,0
216453,0
150516,0
113530,0
492263,0
200922,0
331482,0
225526,0
193882,7688
139296,0
269246,0
167658,0
46868,0
239723,1506
151105,0
127779,0
114859,0
219110,0
74631,0
101812,5721
257216,0
169717,6418
179378,0
109053,0
110199,0
184779,0
121313,0
188650,0
186314,0
301747,0
137578,0
257562,0
391121,0
140752,0
172032,7298
342084,0
187969,0
94610,0
37092,0
65716,0
286989,0
224209,0
164210,0
177895,5013
392160,0
217750,0
369909,0
226916,0
139212,0
184400,0
31983,0
191779,0
161141,0
244665,5178
95165,0
365916,0
337898,0
129102,0
289886,0
144116,0
95725,0
182896,0
104772,0
55890,0
174575,5178
384508,1506
394503,0
181943,0
209067,0
228406,0
145964,0
346909,0
33673,0
131258,0
368797,0
183151,7688
149528,0
202051,0
52267,0
151989,0
29036,0
101290,0
67958,0
120617,0
166419,3674
273612,0
290661,0
273435,0
207032,0
391329,0
340917,15024
348148,0
424591,0
119253,15024
214989,0
197060,0
164693,0
178100,0
66917,0
128884,0
173175,15024
70761,0
127894,0
343059,0
181284,0
117959,4386
139734,15024
103440,0
218178,0
121874,7688
59107,4101
407138,2936
35424,0
424884,0
664670,0
350661,0
104542,0
143482,0
298332,0
55527,0
143932,0
37821,0
27184,0
181666,0
254613,0
169871,0
165412,0
54472,0
169589,0
189777,0
99462,0
304602,0
135312,0
156033,0
289364,7688
39986,0
85767,0
229843,0
221915,0
97741,0
350440,0
213149,0
182691,0
205570,0
44121,0
135500,0
230856,3325
87643,0
234960,0
371556,0
136546,0
326379,0
197867,0
151835,0
273734,0
86373,0
198619,0
169652,0
219814,0
209040,0
110151,0
185832,0
164898,0
496743,0
97823,0
97614,0
196529,2354
111883,0
137421,0
62669,0
82635,0
450580,0
59496,2407
153414,0
151463,0
142411,0
159724,7298
400004,0
476599,0
147612,0
301591,0
86613,0
27049,0
357437,0
202752,0
260801,0
231562,0
165346,0
326083,0
57206,0
137506,0
169101,0
239375,0
346847,0
216824,0
179646,0
204908,0
310969,0
327533,3908
81232,15024
82041,0
233626,0
341638,0
247676,5455
138744,0
182823,0
142621,4101
272182,0
438996,0
206815,0
197240,7688
152752,0
22155,0
291965,0
289982,0
270587,0
241367,0
184176,0
187724,0
120902,3103
108892,0
129188,20051
32778,0
264710,0
178615,2407
216999,0
156950,0
181855,99999
226385,0
184942,0
860348,0
239947,0
322691,3103
171841,0
344480,4064
146391,7298
126868,0
71379,0
167062,0
327518,0
195573,0
177163,914
190591,0
512771,0
307423,0
180190,0
442045,0
325923,0
133169,0
368727,0
35102,0
26929,0
196385,15024
198986,0
441542,0
132565,0
170183,0
186346,0
120429,15024
90406,0
221215,0
341439,0
180532,0
171111,0
155222,0
180039,0
319697,0
431515,0
210731,0
148298,0
157236,0
212506,0
179659,3103
340591,3942
159650,0
196745,594
156736,0
267966,0
192515,0
151484,0
153372,0
211177,0
86067,15024
254973,0
176972,0
123515,0
165082,0
310773,0
214635,0
167087,0
175526,0
387779,0
219886,0
179580,0
197184,0
209507,0
75913,0
108100,99999
44464,0
198197,0
79586,99999
245529,0
461929,0
182178,2829
137253,0
220460,0
194861,0
61431,0
159028,99999
89735,0
452924,0
175653,14084
134153,0
195668,0
252419,0
124956,99999
188069,13550
314819,0
199005,0
63685,0
294313,0
305850,15024
110702,2036
242859,0
36467,0
156550,0
501144,0
306908,0
441700,0
182656,0
370156,0
337599,0
67841,0
182303,0
46691,0
170797,0
189834,0
78247,0
164658,0
89806,0
186144,0
112819,0
515025,0
33429,0
167280,0
150389,0
46907,0
148900,0
186416,0
147328,0
183611,3137
51461,0
105059,0
91836,0
209103,3464
108328,6849
408623,0
49795,0
186325,0
112176,0
35001,2885
231793,0
111252,0
347814,0
105896,0
176356,0
172281,7688
298301,0
174685,0
109667,0
139324,0
76313,0
87490,0
195519,0
316797,0
175406,0
431861,0
78567,0
118023,0
313749,0
232586,0
146311,0
114185,0
432555,0
137301,0
350979,0
224238,0
31359,15024
132870,0
202692,0
61743,0
189656,0
194746,0
261799,0
425804,0
348144,3325
285102,0
133833,0
100776,0
194097,0
133495,0
128538,0
207342,0
416577,2829
303032,0
225657,0
77764,0
226196,0
80324,0
339863,8614
241463,0
109633,0
157443,3464
505119,0
279485,0
349169,0
169037,0
340939,3471
413760,0
191271,0
101481,0
114835,0
82560,0
173192,0
72844,0
181896,0
121865,0
212114,0
367329,0
96609,0
73541,0
219718,15024
124242,0
910398,0
154100,27828
65160,0
209101,5178
208946,0
82601,0
125926,0
128730,10520
195418,0
123335,0
346693,0
202903,1173
215245,0
192506,0
189763,0
124020,0
183789,0
90688,0
156294,0
280093,0
349502,0
125010,0
143516,0
218957,0
148940,0
250802,0
31533,7298
190532,0
142760,0
200453,15024
121602,0
48702,0
389765,0
216965,0
39014,0
464536,0
57635,0
111545,0
239038,0
225106,0
68358,0
385092,0
118876,0
94366,0
115634,0
301514,0
344743,0
275291,0
352614,0
118088,0
127610,0
179743,0
87560,0
503923,4386
298871,0
234151,0
163320,0
148724,0
317660,7688
312785,0
214604,0
241469,2635
242713,0
23892,0
194981,0
58880,7688
79019,0
177087,0
487085,0
261276,0
79448,0
157391,0
123983,0
326033,0
152030,0
279452,0
166368,0
294431,0
604506,0
271767,0
127796,0
88019,0
169129,0
57145,0
355259,0
36327,0
151365,0
65308,0
84257,0
79272,0
260960,0
314897,0
345489,0
161290,0
28221,0
289991,0
275223,7688
148751,0
233923,0
158040,0
79864,0
376058,0
193047,99999
155574,7298
167531,15024
417605,0
171467,0
249249,0
227994,0
82297,0
80945,0
126125,0
208725,0
188571,0
351278,0
175413,0
140414,0
354591,114
132749,0
255466,0
175642,99999
216070,0
261293,0
180884,0
181311,0
93589,0
190903,0
197353,0
33884,0
173851,0
127805,0
205649,0
344855,0
392167,0
201599,0
480717,0
186191,0
97508,0
240817,2597
219122,0
115496,0
238912,0
171852,0
282142,0
187749,0
272343,0
229287,0
30653,2407
227689,0
452808,0
288679,0
265698,0
250263,3432
214541,0
260782,0
348430,0
117167,0
95577,0
198478,0
152176,0
286970,0
209460,0
168098,0
215839,0
106334,0
122048,0
54683,0
264012,0
114150,0
346978,0
175331,0
401134,0
254291,7298
347166,13550
183066,0
636017,0
28929,0
222405,0
138190,0
281907,0
204817,0
105586,0
229341,0
165930,0
202239,0
358242,0
39223,0
357612,0
109856,15024
23871,0
152375,0
462966,0
130652,0
59583,0
395736,0
110417,99999
199439,0
149220,0
170012,0
82578,0
251411,0
33658,7688
168723,0
33678,0
223046,0
216932,0
259583,0
123283,0
136081,0
392487,0
196174,0
303212,0
179673,7688
206125,0
181902,0
174704,0
28497,0
179955,0
138537,0
29928,0
214594,2653
147850,0
331527,0
127363,0
212838,0
209569,0
119913,0
363130,0
135289,0
184625,0
278617,0
131588,0
169329,0
300290,0
240081,0
103456,0
20057,0
272166,0
193379,0
302945,0
183358,0
65225,0
203637,7298
31269,0
214935,0
477505,0
185459,0
111387,0
248313,0
141944,4386
151408,14084
192596,0
414721,0
440138,0
166497,0
348022,0
79870,2597
202184,0
104112,0
270460,0
386940,0
122177,0
185366,0
161683,0
247445,0
449354,4386
227945,99999
117502,0
222899,0
262402,0
141301,0
77927,0
130413,2346
195366,0
305657,0
214738,0
51262,0
77009,0
239390,0
40067,0
113870,0
90363,99999
557853,0
288273,1471
175202,0
76196,0
98726,0
107265,0
351952,0
394612,0
157466,0
148194,0
173998,0
279667,0
211349,0
86505,0
83451,0
326862,0
604537,0
86318,0
205803,15024
105431,0
63184,0
221452,0
31195,0
54131,0
25505,0
321824,0
93056,0
323139,0
114937,0
167918,0
216283,0
56072,0
146603,0
237928,0
311764,0
133014,0
175370,0
184924,0
214415,0
176050,0
181974,0
154117,0
57951,0
306183,0
207537,0
216690,0
355890,0
323706,0
62438,0
111321,0
123653,0
363630,7688
236977,0
257043,0
233194,0
67661,0
105794,14084
174826,0
127455,0
245369,0
183916,0
100405,0
378384,0
148590,0
137354,0
190885,0
198196,0
165799,0
187440,5178
129882,0
267101,0
134026,2174
201263,15024
112974,0
132300,0
132716,99999
123178,0
37894,0
126021,0
137646,0
34574,0
255934,0
356772,0
189528,0
140571,0
192838,0
200450,0
435638,0
53206,0
89172,0
87263,0
226585,0
380687,0
178319,7688
104001,0
159046,0
34364,0
36006,0
59951,0
66309,0
141453,0
199095,0
163665,2174
182898,8614
33886,0
57970,0
264166,0
345504,0
694812,0
126142,0
202565,0
138293,0
221626,0
134886,99999
56975,0
157947,0
86872,0
436107,0
178140,0
175669,5178
413297,3411
311974,0
240231,0
148300,0
293073,0
279156,7298
283005,0
45156,2174
171550,0
101859,0
298786,0
124852,0
186172,7688
208862,0
236990,3464
166459,99999
305781,0
290504,0
209609,0
47929,0
209770,0
71475,0
372838,0
89667,0
109814,0
142061,0
341294,0
65353,3325
176262,0
32732,0
190057,0
376028,0
186959,0
190895,7298
386585,0
279029,0
110145,0
280111,0
209752,0
314375,0
198741,0
279315,0
198744,0
178417,0
63552,0
292185,0
226013,5178
230168,0
140121,0
27939,0
165968,0
220694,0
98637,7298
102729,0
149385,0
204021,0
228320,0
248476,0
134120,99999
156501,0
54377,0
83827,0
150393,0
166220,3942
47086,0
221650,0
81761,0
114674,0
82946,0
188950,0
156653,0
32954,0
170939,6723
246226,0
232024,0
228516,0
182862,15831
34626,0
204829,0
183765,0
173992,0
99434,0
273792,0
38455,0
33124,0
379485,0
116372,0
142424,0
202125,0
153082,0
116375,0
102976,0
239415,0
158545,0
195897,7298
217715,0
280088,0
78855,0
393965,0
193775,0
107737,0
162606,0
236055,0
325353,7688
178818,0
198841,7688
115912,0
104413,0
106554,0
193237,0
160724,7298
193152,0
137232,0
411068,0
50649,0
206888,0
354075,0
312767,0
205145,0
187322,0
129042,0
124590,0
213722,0
35448,0
163189,0
109881,0
140045,0
287681,0
196501,14084
155983,0
493034,13550
317847,0
388023,0
195946,0
172230,0
240226,0
205338,0
181032,0
197886,15024
337992,0
133846,0
120985,4386
102268,0
167835,3325
167990,15024
123325,0
121821,0
52636,0
184596,3942
351161,0
205704,0
231438,0
365613,0
108468,0
195124,7430
139190,0
152540,0
171091,0
151627,0
221336,0
36302,0
189041,0
335979,991
341410,0
337940,0
121889,0
256609,0
214555,0
247082,0
153908,0
112074,0
201197,0
277974,0
213307,7443
324019,0
181388,0
123856,0
186884,0
234657,0
346321,0
259505,0
122922,0
112271,0
224361,0
215297,0
365110,0
269354,0
447882,0
300816,0
82778,0
33221,0
231495,7688
118696,0
141706,0
56904,5013
30447,0
439608,0
255191,0
98725,0
181153,0
142233,0
511331,0
229300,0
127592,0
110998,0
186733,0
188986,0
48010,0
224854,0
292307,0
104660,4934
162189,1831
306790,0
284582,0
374116,0
214816,0
52262,0
194710,0
304246,0
101562,0
255424,0
767403,3103
301637,0
87205,7688
336571,0
174744,0
335183,0
152231,0
285750,4064
32639,0
18827,0
57512,0
115792,0
170350,0
171351,0
180272,0
203393,0
321333,0
32212,0
26109,0
230545,0
243612,0
266091,2907
258550,0
389254,0
211154,0
29276,0
393673,0
29361,0
189072,0
222311,7688
104729,0
137651,0
358465,0
265881,0
137428,0
282549,3137
87905,10520
236543,0
105592,0
94113,0
395078,0
234286,15024
219967,0
135138,0
188507,0
248011,5178
210828,0
450924,3942
95226,0
152171,0
173839,0
162312,0
136841,99999
188246,7298
262515,0
183780,0
97855,0
47857,0
188108,4101
260954,0
409902,0
182273,0
126978,0
232308,0
108658,0
198686,0
196243,0
193144,0
302579,0
189183,0
449576,0
181408,0
181597,0
216934,0
75695,0
122094,0
133248,0
133461,0
155961,0
241765,0
168936,0
205499,0
193494,0
32981,0
77759,0
338013,0
163110,3781
98051,0
227178,0
142914,0
140237,0
30433,0
211222,0
288132,0
57898,0
181091,7688
502316,0
336984,0
160158,0
34532,0
298037,0
147473,0
112554,0
204556,0
148320,0
136819,0
227915,0
156802,3103
68469,0
218916,0
170050,0
49837,0
355569,0
285671,0
168539,0
226624,0
85251,0
184183,4650
80163,0
207321,0
201117,0
146196,0
238680,0
357145,0
331381,0
228253,0
160216,0
215115,0
179137,0
314092,0
215546,0
334032,0
34402,0
250976,0
54411,0
320451,0
326064,6497
205195,0
52187,0
256649,0
291509,0
405913,0
293550,4064
195298,0
168837,0
170376,0
57723,0
240358,0
271572,0
216908,0
219546,4386
98466,0
228255,0
157778,0
212232,0
141221,0
241825,0
289309,0
172375,0
475322,0
336643,0
195148,3137
374524,0
378460,10520
144218,0
241360,0
137225,0
64289,0
168262,99999
234901,2407
290641,0
206206,0
134793,15024
30008,0
190650,0
170104,0
300760,0
280146,0
340428,0
226922,0
31826,0
324173,0
32668,0
53123,0
101996,0
46746,0
42298,15024
167098,0
123207,0
49069,0
124836,0
257790,0
114157,0
90230,0
185798,0
420282,0
152246,0
355865,0
45784,0
136684,0
40077,0
270194,0
323790,0
43952,15024
53707,0
320386,0
220860,0
240809,0
167749,0
195744,0
177331,4386
210959,0
123992,0
246038,0
55492,0
37353,0
115971,0
191291,0
199806,0
102541,0
42706,0
163333,0
153602,6767
187346,0
243841,0
102533,0
294907,0
110594,0
188693,0
57071,3137
599629,0
350254,0
189565,2174
288548,0
277530,0
193583,5455
257942,0
175507,0
191149,0
190836,3411
290226,0
213258,0
214985,0
407759,0
87250,0
217455,0
287031,8614
123965,0
212582,0
136262,0
206951,0
269243,0
116640,3471
37683,99999
179352,0
211360,0
33688,0
133625,0
346275,0
302473,0
306967,0
97474,0
159001,0
128059,0
69579,0
213427,0
447346,0
208049,0
225580,0
604045,0
199495,0
192755,0
134906,0
215150,0
188928,0
161638,0
78036,0
256908,0
144688,0
36011,0
314007,0
47199,0
424012,0
320124,15024
58683,15024
162595,0
142964,0
290688,0
240988,0
129387,0
227070,0
226871,0
263024,0
200042,15024
34748,0
190423,0
223352,1055
364548,8614
308296,0
94936,0
62333,0
314422,0
332194,0
213464,0
218357,0
257980,0
240183,0
180656,0
306031,0
184833,0
111979,0
99697,0
98524,0
175266,0
209214,4386
126446,0
77247,0
254630,0
190568,0
299080,0
229987,0
118550,0
112668,0
58654,0
40000,4064
257277,0
46044,0
98037,0
130007,0
251923,0
170769,99999
134524,0
182689,0
79874,0
196308,0
191024,0
205706,0
41504,0
143807,0
348491,0
165475,0
199368,0
220213,0
67450,0
53447,0
147500,0
205005,0
194205,0
59829,0
193868,0
417136,0
128485,0
191659,0
465507,0
41973,0
185106,0
206052,0
319831,0
132879,7298
173005,0
179313,0
224541,0
223671,0
120270,0
184723,0
35662,0
241523,0
119848,0
107308,0
248588,0
81578,0
391874,0
281792,0
210610,0
205267,0
183241,0
190333,99999
104440,0
341395,0
250552,0
385452,0
277746,0
113099,0
177625,0
77370,0
249332,0
326283,0
351576,0
192684,0
379885,0
179985,0
258819,0
130356,0
107850,6514
229531,0
40666,0
285020,2885
231948,0
54507,0
200641,0
310085,0
181096,0
152652,0
196554,0
106118,0
379768,0
230408,0
249860,0
217210,0
227392,0
204085,0
244771,0
194951,0
56402,0
293063,0
177380,0
32779,0
206521,0
441210,0
182013,0
360527,0
352768,0
251196,0
201603,2176
74538,0
12285,0
213643,3908
44738,0
199609,0
72594,0
286960,0
179186,0
43738,0
171159,0
35576,0
202452,0
171344,0
387568,0
215990,7688
176319,7298
49179,0
232653,0
43910,0
551962,0
239529,3674
369463,0
292019,0
210424,914
309124,0
31362,0
202937,0
248249,0
176253,0
267663,0
189498,0
133876,0
277720,0
188669,0
119558,0
110663,0
113464,0
66634,27828
328561,0
145011,0
317761,0
668362,0
58108,0
246891,0
79539,0
337378,0
195554,0
26254,0
163620,7298
168601,0
185497,0
216479,0
208165,0
77132,0
215891,0
174924,14344
230568,0
190942,0
117555,0
155862,0
131552,0
105444,0
255647,0
97490,0
200863,0
100252,99999
169031,0
162988,0
114798,0
99604,15024
688355,0
283796,0
327901,0
170182,0
407672,0
135567,4101
212522,0
111415,0
177665,0
145160,0
82497,0
175290,0
224953,0
159032,0
168203,0
48610,0
49325,0
363405,0
99156,0
166481,0
261504,0
43701,0
57665,0
85389,0
126094,0
98605,0
30039,0
349066,0
100029,15024
370727,0
185019,0
188260,0
106255,0
148316,0
296892,0
81054,0
158784,0
38611,0
121074,0
202720,0
137629,0
520078,0
427781,0
48271,0
196332,0
326886,0
161631,0
192964,0
79372,0
53158,0
219962,7298
117927,0
70076,0
185384,0
188293,0
113364,0
198202,0
323726,0
210464,0
194197,0
114059,0
251675,8614
210562,0
49626,0
313038,0
281647,0
123382,0
239539,0
248344,0
41090,0
122575,0
298215,0
178142,0
218085,0
198341,0
30673,0
119409,0
156292,0
426836,0
283676,15024
92792,0
281704,0
698363,0
37023,0
200426,0
242150,0
182128,6497
59083,0
345493,99999
175643,0
117865,0
128848,3471
269527,7298
257781,0
180455,0
208506,0
325792,0
163689,0
299153,0
306233,15024
46406,0
33417,0
32550,0
335665,0
162298,0
168740,0
96130,0
171050,0
127190,0
257764,0
262841,0
201393,0
231725,0
500720,0
335533,0
293828,0
198606,0
185251,0
209137,0
267945,0
203910,0
208431,0
174666,0
659504,0
40808,0
174921,0
61885,15024
212437,0
332727,0
241056,0
47151,0
279968,0
357943,0
316119,0
191324,0
379198,0
250733,0
117162,0
138352,0
188612,0
182470,0
172960,0
208330,0
278322,7688
24364,0
38848,0
162034,0
215948,0
205296,0
180212,0
231741,4931
183355,0
220284,0
421412,0
341227,0
39844,0
218995,0
102686,0
167692,0
